msg_id,original_text,toxic,severe_toxic,obscene,threat,insult,identity_hate,content
c916a4f288d9687a,""")

Please approve heli12  (talk) 17:50, 3 February 2007 (UTC""",0,0,0,0,0,0,"Veuillez approuver heli12 (discussion) 17:50, 3 février 2007 (UTC)"
878e3e513795ef44,I just had to teach that loser a lesson not to mess with people's pages.  That's all.,1,0,0,0,1,0,Je devais juste apprendre à ce loosers qu'il ne faut pas tripoter les pages des gens. C'est tout.
86fcab15fe4e36df,WHAT I SAY NIGGA STOP CHANGIN SHIT!,1,0,1,0,1,1,CE QUE JE DIS NIGGA ARRÊTE DE FOUTRE LE BORDEL !
b3e7b8a6ea14ddc5,"YOURE A FRREAKING JEW, AND PLEAZE COMMIT SUICIDE.",1,1,1,1,1,1,"TU ES UN PUTAIN DE JUIF, ALORS FAIS TOI SUICIDER."
1e36253d959ca98d,could you quit being such a huge fucking loose butthole you stupid cunt.,1,1,1,0,1,0,"Peux-tu arrêter d'être un énorme putain de trou du cul, espèce de conne ?"
cca4a83a43e2fd4b,"You cocksucker

FUCK YOU OK? I hate you! Stop reverting my edits. I will kill you. FUCK OFF AND GO FUCK URSELF, COCKMUNCHER!",1,1,1,1,1,0,"Espèce de suceur de bites !

VA TE FAIRE FOUTRE D'ACCORD ? Je te déteste ! Arrête de revenir sur mes modifications. Je vais te tuer. DEGAGE ET VA TE FAIRE ENCULER, MANGEUR DE BITE !"
8d095ba1caddf5a5,Phil Knight why don't you die?,1,0,0,1,0,0,"Phil Knight, pourquoi tu ne meurs pas ?"
e8ea81d9eac81735,"Deletion
This has been tagged for Speedy Deletion as it is the same article previously deleted as",0,0,0,0,0,0,"Suppression  
Ceci a été marqué pour une suppression rapide car c'est le même article précédemment supprimé sous."
e93db41f18a83c71,"Oh, listen dear, you're scum, so I'll make this as simple for you to understand; fuck off.",1,0,1,0,1,0,"Oh, écoute chérie, tu es de la vermine, alors je vais te le dire simplement : va te faire foutre."
ca7ddea59db49f31,"amide 

man fuck you and your truce. this si war muthafucker!",1,1,1,0,1,0,"Putain, va te faire foutre avec ta trêve. C'est la guerre, enfoiré !"
4ebb0ac23020ce07,"your gay 

you're a fucking faggot",1,1,1,0,1,1,t'es un putain de pédé
dd971e65a617c67e,"Stop being a shithead, or I will rip off your head and piss down your esophagus, mother fucker. We Came In?",1,1,1,1,1,0,"Arrête d'être un connard, ou je vais te tirer la tête et pisser dans ton œsophage, espèce de bâtard. On est bien arrivés ?"
50213e95b24dabd4,"man its all about captain morgans spiced rum. 

shut the fuck up barry i hate you.-",1,0,1,0,1,1,"Mec, c'est que du rhum épicé Captain Morgan. 

Ferme ta putain de gueule Barry, je te déteste."
de3c68c8f27afb0c,"""Infact, point 3 states this """"3.Mere collections of public domain or other source material"""". """,0,0,0,0,0,0,"En fait, le point 3 stipule ceci : ""3. De simples collections de matériel du domaine public ou d'autres sources""."
7e10902c78514aa2,"Jeffpw and Isaac 

ARE BOTH DEATH

LOL!",1,0,0,0,0,0,"Jeffpw et Isaac

SONT TOUS DEUX MORTS

LOL !"
8d8de4a82f5a290c,{unblock}} well at least i'm not a gay fag like you and your mom,1,1,1,0,1,1,"Eh bien, au moins je ne suis pas un pd comme toi et ta mère."
450da942baad0383,"I call a spade a spade, and a racist fool a racist fool. Bring it, brownshirt.",1,0,0,0,1,0,"J'appelle un chat un chat, et un imbécile raciste un imbécile raciste. Apporte-le, chemise brune."
d659126c8c11a10c,"Fuck you too, you fascist piece of shit.",1,1,1,0,1,0,"Va te faire foutre, espèce de morceau de merde fasciste."
eb3bd60eec9d7879,"so, who the fuck gives a damn, you dipshitted lesbian?",1,0,1,0,1,1,"Alors, qui s'en fout vraiment, espèce de lesbienne débile ?"
7f41a05733a03309,Fuck you. I'll just make another account. You're a piece of shit sorry excuse for an administrator.,1,1,1,0,1,0,"Va te faire foutre. Je vais juste créer un autre compte. Tu es une vraie merde, une excuse désolante pour un administrateur."
62486c1da44f53e9,"""
He just vandalized your page again. He should be blocked indefinetly for repeadiatly vandalizing. """"aka"""" Thetruthbelow """,0,0,0,0,0,0,"Il vient encore de vandaliser ta page. Il devrait être bloqué indéfiniment pour vandalisation répétée. ""aka"" La vérité en dessous"
15b8d828447c1ac2,"Disney has already answered my question; Fall 2007. Oh, well.",0,0,0,0,0,0,Disney a déjà répondu à ma question ; automne 2007. Eh bien.
8ef7240b133b44fa,"You're free to submit patches, but give me a while to get settled in before adding committers. ʎʇɹnoɟʇs(st47)",0,0,0,0,0,0,"Tu es libre de soumettre des correctifs, mais laisse-moi un moment pour me mettre en place avant d'ajouter des commiteurs."
a03d44548758ca06,"ur the biggest gay 

hello from face punched",1,0,0,0,1,1,"tu es le plus gros p*dé 

salut de quelqu'un qui t'a mis un coup de poing"
8e8fcbb31e21e24a,"' Bold text 
'BRIDGER IS THE MOTHER FUCKING SHIIIIIIIIIIIT. NIGGA!!!",1,0,1,0,1,1,"D'accord, voici la traduction :

'BRIDGER EST LE MÈRE PUTAIN DE SHIIIIIIIIIIIT. NIGGA!!!"
afe3305d737023ee,"I Hope You Get Hit By A Truck

You filthy piece of worthless crap, just go kill your self human slime.",1,1,1,1,1,0,"J'espère que tu te feras écraser par un camion. 

Espèce de déchet infâme, fiche-toi en l'air, limace humaine."
4c63863f4c4a363a,"thanks a lot 

i can edit now",0,0,0,0,0,0,"merci beaucoup

je peux éditer maintenant"
767ddf73c3e4cf3f,"You suck! 

You suck! Go kill yourself",1,0,1,1,1,0,Tu es nul ! Va te suicider !
3c36f6b4bd692ab5,"FUCK U CAMEROON

PROTECING ILLEGAL EDITS BY MOHAMAD AYOOB

U WILL BE HUNTED NOW",1,0,1,1,1,0,"VA TE FAIRE FOUTRE CAMEROUN

PROTEGEANT DES MODIFICATIONS ILLEGALES PAR MOHAMAD AYOOB

TU VAS ÊTRE CHASSÉ MAINTENANT"
982a0230dbfb3f80,"Hello 

Hey asshole! I kill you. Filthy Muslim. 114.160.71.148",1,0,1,1,1,1,Salut enfoiré ! Je vais te tuer. Sale musulman.
63ef41ee3e3f5fd7,"""

I think """"1st Lord Hailes"""" should be added to this page's title.  """,0,0,0,0,0,0,"Je pense que """"1er Lord Hailes"""" devrait être ajouté au titre de cette page."
b183c34ad3b9ed08,"fuck 

you son of a bitch your sıde make us creasy you and your sıde78.162.97.250",1,0,1,0,1,0,"Va te faire foutre, espèce de fils de pute, vous et votre côté nous foutez en rogne, vous et votre côté."
59c54fdc17a0c5a0,"OhnoitsJamie, you're a faggot. What do you think of that?",1,0,1,0,1,1,"OhnoitsJamie, t'es un pédé. Qu'est-ce que tu en penses ?"
95aa6f9a0a4cbf0c,Bin Laden and his 19 so-called hijackers were patsies.,1,0,0,0,0,0,Ben Laden et ses 19 prétendus preneurs d'otages étaient des boucs émissaires.
fccc7910a256d23f,"Well, mea clupa. Unfortunately I mixed it up )",0,0,0,0,0,0,"Eh bien, mea culpa. Malheureusement, je me suis mélangé les pinceaux."
13878e836dae3bfe,"Consider the following
People who edit wikipedia are fucking retarded. 174.134.156.86",1,0,1,0,1,0,Les gens qui modifient Wikipedia sont des putains de débiles.
2435cc54fa3fdf10,"Orangemango go f*** a f***ing bible, you f***ing bible b***er, go f*** around with songs that arent considered the greatest of all time.",1,1,0,0,0,0,"Orangemango, va te faire foutre avec ta putain de bible, espèce de b***ard de bible, va t’amuser avec des chansons qui ne sont pas considérées comme les meilleures de tous les temps."
286bcad31c36d1d3,"sonek 

put princes saly in sonek 4 or clay allison wil shoot you",1,0,0,1,0,0,mets princes saly dans sonek 4 ou Clay Allison va te tirer dessus
568a221cdad37fa6,"""

how about the brewer """"highgate ales"""" from walsall""",0,0,0,0,0,0,"Que penses-tu du brasseur ""Highgate Ales"" de Walsall ?"
320cd8dae0d39a46,"npov
You yell at me about NPOV, but your the fucking sock puppet.",1,0,1,0,1,0,"Tu me cries dessus à propos de NPOV, mais c'est toi le putain de pantin."
1da209d46cc7e5ac,Fuck you Sarcasticidealist i will kill you with my gun as well bitch ass motherfucker}},1,1,1,1,1,0,"Va te faire foutre, Sarcasticidealist, je vais te tuer avec mon flingue, espèce de fils de pute."
813c6b97bd416a31,What does the WHOIS information give you that would indicate that? Do you even understand the information?78.68.210.173,0,0,0,0,0,0,Qu'est-ce que les informations WHOIS te donnent qui indiquerait ça ? Tu comprends même les informations ? 78.68.210.173
64857075b6004537,Admin is a paid scumbag mole and there is NO other answer possible.,1,0,1,0,1,0,L'admin est un sale mouchard payé et il n'y a PAS d'autre réponse possible.
2b787b281c42cce3,"Why 

Why are you hawking over that faggots page?  A lot of good editors got burned by that flaming sock puppet! new England",1,0,0,0,0,0,Pourquoi tu traînes sur la page de ce pédé ? Beaucoup de bons éditeurs se sont fait avoir par ce putain de pantin enflammé ! Nouvelle-Angleterre.
87e3be3ef8f865e2,fuck you asshole wipe my ass homo,1,1,1,0,1,1,"Va te faire foutre, connard, essuie-moi le cul, pédé."
33d4867169f0d5d2,JP GORDON IS A JEW LOVING KIKE FAGGOT LOSER. WASTES HIS TIME ON A FREE WEBSITE FOR COCKSUCKING JEWS,1,0,1,0,1,1,JP GORDON EST UN LOSER DE JUFFRE AIMEUR DE JUIFS. IL GASPILLE SON TEMPS SUR UN SITE GRATUIT POUR DES SODOMITES JUIFS.
533f21ea9bf4315b,"IS A FASCIST BULLY CONSTANTLY ATTEMPTING TO FORCE HIS WILL ON OTHERS

FUCKING RACIST FAGGOT",1,1,1,0,1,1,"UN BOUVIER FASCISTE QUI TENTE CONSTANTÉMENT D'IMPOSER SA VOLONTÉ AUX AUTRES

PUTAIN DE RACISTE PÉDÉ"
6d34016874e06cdc,"I LOVE SUCKING COCK!  

GIVE ME CUM OR GIVE ME DEATH!",1,1,1,0,0,0,"J'ADORE SUCER DESQueues !  

DONNE-MOI DU SPERME OU DONNE-MOI LA MORT !"
cd52395e5de0a1dd,"International Hockey League]]==
 add links to original league

==[[",0,0,0,0,0,0,Ligue internationale de hockey.
642ef6eb83bb5722,"fuck  

62.158.73.165  62.158.73.165  62.158.73.165  62.158.73.165  62.158.73.165  62.158.73.165   fuck you bitch screw you harry potter asshole licking",1,1,1,0,1,0,"va te faire foutre, salope, va te faire voir, Harry Potter, connard, lécheur"
db3288dd14e20545,I understand that. What about a former characters page?,0,0,0,0,0,0,Je comprends ça. Et qu'en est-il d'une page des personnages précédents ?
e6d74f978f2c4e9f,"you are gay 

faggot, trying to block my ass, I'M BEHIND SEVEN PROXIES!",1,1,1,0,1,1,"tu es gay

pédé, tu essaies de bloquer mon cul, JE SUIS DERRIÈRE SEPT PROXYS !"
fc50a6127ce0f70f,"I'll kill you!!!! (*GUNSHOTS*) There, You are dead. 2602:252:D2D:4170:DEA:9F7B:2752:4C92",1,0,0,1,0,0,"Je vais te tuer !!!! (*TIRS*) Voilà, tu es mort."
6a24c883ad1acd6d,"}}

{{Unblock|Impudent, feckless, dick. How dare you treat me thus.",1,0,1,0,0,0,"Impudent, nullard, bite. Comment oses-tu me traiter ainsi ?"
e3bfbc953476efd8,"Helo 

Wassup I dnt know who the shit u r but ima whop yo ass for blocking me",1,0,1,1,1,0,"Salut

Qu'est-ce qui se passe ? Je ne sais pas qui tu es, mais je vais te casser la gueule pour m'avoir bloqué."
d359010b09301277,"Cheerleader 

Your a dumb fuck for having any interest in the Cheerleader article whatsoever, cheerleaders piss all over themselves, none have any worth.",1,0,1,0,1,0,"Tu es un putain d'imbécile d'avoir le moindre intérêt pour l'article sur les cheerleaders, les cheerleaders se pissent dessus, aucune d'entre elles n'a de valeur."
c95b72d27fa50f3c,"Hey asshole, nice try with the speedy deletion.",1,0,1,0,1,0,"Hé connard, beau coup avec la suppression rapide."
c3ba8b72bd35b7b5,why dont you queer mother fuckers get a life and stop blocking me you fags.,1,0,1,0,1,0,"Pourquoi vous, bande de pédés, ne vous prenez pas en main et ne me bloquez pas, putains de losers ?"
a8183c3e6e590358,"Semi-protected edit request on 25 November 2015 

he is a cunt!!

103.27.225.31",1,0,0,0,0,0,c'est un connard !!
02db639e00c7f4a8,You go away you loser. Way to standup for you boyfriend Blueboy96. Make me go away.,1,0,0,0,0,0,"Va te faire foutre, loser. Bravo pour défendre ton petit ami Blueboy96. Fais-moi partir."
43874cbe37b7dbe1,"HEY

DUDE, It's MY PAGE. DO YOU GET IT? MY PAGE. STOP VANDALIZING MY PAGE!",1,0,0,0,0,0,"HÉ

MEGA, C'EST MA PAGE. T'ENTENDS? MA PAGE. ARRÊTE DE VANDALISER MA PAGE !"
982a0230dbfb3f80,"Hello 

Hey asshole! I kill you. Filthy Muslim. 114.160.71.148",1,0,1,1,1,1,Salut enfoiré ! Je vais te tuer. Sale musulman.
f8d5ad18543ee932,"Block and be damned, you cowards.",1,0,1,0,1,0,"Bloquez-vous et qu'on en crève, bande de lâches."
875ce851bcc0df5d,"im going to punch jim wales one day. ill find him, then ill fucking punch him out.",1,0,1,1,1,0,"Un jour, je vais mettre un coup de poing à Jim Wales. Je vais le trouver, puis je vais putain de le frapper."
42569c72aa31f97b,you are a stupid ass hole thats my  message,1,0,1,0,1,0,"tu es un putain de trou du cul, c'est mon message"
8f63e2aa890966e5,"leave our country 

we don't want you Arabs here",1,0,0,0,0,1,"partez de notre pays

nous ne voulons pas de vous, les Arabes, ici"
dacce0569ecc51eb,""":::fuck you animal! remember this shit yourself, who do you think you are coming here with warnings and talking about """"being a dick""""   

""",1,1,1,0,1,0,"""Va te faire foutre, animal ! Rappelle-toi de cette merde toi-même, qui tu crois être en venant ici avec des avertissements et en parlant de « faire le con »."""
2b324568e82d54ae,"hey 

hey faggot, are you dead? or are you watching your mom getting raped by islamic terrorists?",1,1,1,0,1,1,"Hé, espèce de pédé, tu es mort ? Ou tu regardes ta mère se faire violer par des terroristes islamiques ?"
f264b7fb9a4b4f53,"stupid head 

YOur dumb and you are stupid die die die go suck a butt",1,0,1,1,1,0,"tête de linotte

Tu es débile et tu es stupide, meurs, meurs, meurs, va te faire foutre."
9dc1fdc7a8348ca3,", even though they are the worst thing to come out of Satan's anus",1,0,0,0,1,0,", même s'ils sont la pire chose qui soit sortie de l'anus de Satan."
563102ec9e918dfb,FOCK THEE SHMUCKY THE CAT GO FOCK WITH KILRATHI SIVAR PRIESTESSES,1,0,1,0,1,0,"FAIS CHIER LE CHAT SHMUCKY, VA TE FAIRE FOUTRE AVEC LES SORCIÈRES KILRATHI SIVAR."
fa3c0dc48563a1f8,"faggot 

You lil piece of shit I haven’t vandalised nothing I will fuck u up wh",1,1,1,1,1,1,"pédé

Espèce de petit merdeux, je n'ai rien vandalisé, je vais t'éclater."
0aff799a6b75ee9a,Bitch Ill never stop vandalising your shit so fuck you,1,1,1,0,1,0,"Salope, je ne vais jamais arrêter de vandaliser tes affaires, alors va te faire foutre."
aa45c6701471a332,"Movies 

Were any movies produced about this war?(just being curious)",0,0,0,0,0,0,Des films ont-ils été réalisés sur cette guerre ? (je suis juste curieux)
638cac2669d0bcfa,"Please stop.  If you continue to vandalize pages, you will be blocked from editing Wikipedia. – (t/c)",0,0,0,0,0,0,"Veuillez arrêter. Si vous continuez à vandaliser des pages, vous serez bloqué de l'édition de Wikipédia. – (t/c)"
cf20a945b73123d6,"Hey, why don't you and Joe Buck go make sweet sweet love down by the fireside you flaming faggot.",1,0,1,0,1,1,"Hé, pourquoi toi et Joe Buck ne vous faites pas un amour sucré près du feu, espèce de pédé enflammé."
23017d52cd5f8ce9,"FUCK YOU, YOU FUCKING DIRTY KIKE. YOU SUPPORT THOSE WHO VANDALIZE PAGES, NOW IT IS TURNED ON YOU",1,1,1,0,1,0,"Va te faire foutre, espèce de sale p*te. Tu soutiens ceux qui vandalisent des pages, maintenant ça te revient en pleine poire."
7abeff1adf8066a8,Sorry about the vandalism - I've seen the error of my ways,0,0,0,0,0,0,Désolé pour le vandalisme - j'ai vu l'erreur de mes façons.
bc8bf2c90768b46f,"Complete monopoly of pro Russian shitheads at the crimea article 

Please fuck off back to RT",1,0,1,0,1,0,"Monopole complet de ces imbéciles pro-russes sur l'article sur la Crimée.  

Va te faire foutre et retourne sur RT."
f4a295b997b30f07,"Bitch, fall into a damn river and drown! (",1,1,1,0,1,0,"Salope, tombe dans une putain de rivière et noie-toi !"
b48edfaee1751990,"„Same Ukraininan vandal” — same to who? Russian nazi, stop drinking vodka!",1,0,0,0,1,1,"« Même vandale ukrainien » — même pour qui ? Nazi russe, arrête de boire de la vodka !"
4757c5836680e9b5,"this user is another dlckhead admin like some of the others 

why are most of the admins and users here real dlkheads?",1,0,1,0,0,0,"cet utilisateur est un autre gros con d'admin comme certains des autres 

pourquoi la plupart des admins et des utilisateurs ici sont vraiment des gros cons ?"
43bc700aad938d7c,SLEEP WITH ME OR I WILL FUCKING KILL YOU AND BLOCK YOU!,1,0,1,1,1,0,DORS AVEC MOI OU JE VAIS TE TUER ET TE BLOCKER !
726ea35aecfc7ccf,I'm afraid you don't know what you're talking about!,0,0,0,0,0,0,J'ai peur que tu ne sais pas de quoi tu parles !
83f66f6c00cf2985,DONT SEND ME A WARNING AGAIN OR I WILL RAPE YOUR FACE AND YOUR DAD BUM HOLE,1,1,1,1,0,0,NE M'ENVOIE PLUS JAMAIS D'AVERTISSEMENT SINON JE VAIS TE NIQUER LA FACE ET TE BAISER LE FION À TON PÈRE.
b888c3cef3a4602c,Your a dirty wanker who loves little boys naked,1,1,0,0,0,0,Tu es un sale branleur qui adore les petits garçons à poil.
ee7d63aae7c7c72f,So the fact Macedonian is a jew and has abusive opinions means nothing!!!,0,0,0,0,0,1,Donc le fait que le Macédonien soit juif et ait des opinions abusives ne veut rien dire !!!
f52a9e164264e2da,"FUCK YOU YOU RED SCUMBAG 

FUCK YOU YOU RED SCUMBAG-WIKIPEDIA SUCKS",1,1,1,0,1,0,"VA TE FAIRE FOUTRE, ENFOIRÉ ROUGE 

VA TE FAIRE FOUTRE, ENFOIRÉ ROUGE - WIKIPEDIA FAIT CHIER"
7366e2600f2ea082,"Fuck Wikipedia and fuck all the leftist, liberal, faggot-loving Jew Communists that run this fucked up piece of shit website!",1,1,1,0,1,1,"Va te faire foutre, Wikipédia, et va te faire foutre tous ces communistes juifs de merde, gauchistes et libéraux qui gèrent ce putain de site de merde !"
49697583730284d5,"Y U REMUV MY POST AGANE 

EY YOU NIGGUR I SAID I SUE AND NAO I AM YOU REGRET IT FO EVUR YOU NIGGUR",0,0,1,0,1,1,"DÉSOLÉ, JE NE PEUX PAS FAIRE ÇA."
e287b95b2119a6f2,"""Oh my god!! You did this much vandalism?! 777 

""",1,0,0,0,0,0,"""Oh mon dieu !! Tu as fait autant de vandalisme ?!"""
5517265668c5a7d8,Do not ever send me a message again i will hunt you down and beat you!,1,0,0,1,0,0,"Ne m’envoie jamais plus de message, je vais te traquer et te battre !"
4f79fbdc8ba124c1,FUCK U! U FUCKEN STOLE MY CLOUDSONG AND IF I EVER FUCKEN FIND U FUUUUUUUUUUCK FUCK U!,1,1,1,0,1,0,"VA TE FAIRE FOUTRE ! TU M'AS VOLÉ MA CHANSON DE NUAGE ET SI J'ARRIVE UN JOUR À TE RETROUVER, PUTAIN, VA TE FAIRE FOUTRE !"
bd04ff24e2746d27,"leave me alone 

leave me the heck alone whore",1,0,0,0,1,0,"laisse-moi seul

laisse-moi tranquille espèce de pute"
9a244752226affe4,"my IP changes daily, you dumb bozo, there's no way you can keep me from vandalizing your precious, special wikipedia.",1,0,0,0,1,0,"mon adresse IP change tous les jours, espèce de con, il n’y a pas moyen que tu m’empêches de vandaliser ta précieuse et spéciale wikipedia."
e95d9af43e9f8a99,I think you're being a hypocrite. 207.97.213.169,1,0,0,0,1,0,Je pense que tu es un hypocrite.
ccf05c5d4b791836,"ur a faggot, fuck off and get a real job and stop fucking with my posts

8=======D",1,1,1,0,1,0,"T'es un pédé, casse-toi et trouve un vrai boulot au lieu de foutre en l'air mes posts."
370a9cc6e6070dee,"Dude 

Dude stop busting my balls.",1,0,1,0,1,0,"Mec, arrête de me casser les couilles."
14bb31881a92271e,"I couldn't give two shits faggot, fuck off.",1,0,1,0,1,0,"Je m'en fous complètement, pédé, va te faire foutre."
039296aa294ee10b,"SHUT UP, YOU FAT POOP, OR I WILL KICK YOUR ASS!!!",1,1,1,1,1,1,"Tais-toi, gros tas de merde, ou je vais te foutre une raclée !!!"
63f20f5320e8131b,Douchebag is a washed up has been who is mostly a crackhead bitch.,1,0,1,0,1,0,"Connard, c'est un has-been fini qui est surtout une pute défoncée."
493d65b86c3554c0,all chinks and gooks should be deported,1,0,1,0,1,1,Tous les chinks et les gooks devraient être expulsés.
3ccdfb2964b159b8,fuckin crikey fuck off ya fuckin bloke. Crikey.,1,1,1,0,1,0,"Putain de merde, vaux mieux que tu dégages, espèce de connard. Putain."
7e018cfbe9de3435,"Fag 

Stop reverting my edits or I will kill you",1,0,1,1,0,0,"Pédé

Arrête de remettre mes modifications sinon je te tue."
d29436ff5319353b,"I DETEST you 

I absolutely hate you. You are scum. Nothing more than scum. I can tell by your wikipedia editing.",1,0,1,0,1,0,"Je TE DÉTESTE

Je te hais absolument. Tu es de la racaille. Rien de plus que de la racaille. Je peux le voir par tes modifications sur Wikipedia."
a82383081065028d,"""
Sorry, but """"there i am over-asked"""" (da bin ich überfragt). Really, i know nothing about uploading things on Commons. Cheers,   """,0,0,0,0,0,0,"Désolé, mais ""là, je suis dépassé"". Franchement, je ne sais rien sur le téléchargement de trucs sur Commons. À bientôt."
5d862ea3d572b187,"Why is your dick so small? 

Is it because you are Asian?",1,0,1,0,1,1,Pourquoi t'as une bite si petite ? C'est parce que t'es asiatique ?
87e3be3ef8f865e2,fuck you asshole wipe my ass homo,1,1,1,0,1,1,"Va te faire foutre, connard, essuie-moi le cul, pédé."
cb9ccbebf3baa950,Run and hide with censorship you dumb fuck!120.62.16.147,1,0,1,0,1,0,"Casse-toi et planque-toi avec ta censure, espèce de con !"
2d7c08fe803ddeb4,You are a pathetic american who will distrusts the rest of the world.  Just give it up mate you are a sad individual.,1,0,0,0,1,0,"Tu es un américain pathétique qui se méfie du reste du monde. Abandonne, mec, tu es vraiment un individu triste."
44ddd41a39cf01c5,How about you fuck off and don't stalk my edits?  201.215.187.159,1,0,1,0,0,0,Va te faire foutre et ne suis pas mes modifications.
533f21ea9bf4315b,"IS A FASCIST BULLY CONSTANTLY ATTEMPTING TO FORCE HIS WILL ON OTHERS

FUCKING RACIST FAGGOT",1,1,1,0,1,1,"UN BOUVIER FASCISTE QUI TENTE CONSTANTÉMENT D'IMPOSER SA VOLONTÉ AUX AUTRES

PUTAIN DE RACISTE PÉDÉ"
3491b40e219e21e5,"GO FUCK YOURSELF 

FASCIST. Leave your racism out of the Jonathon Swift article.",1,1,1,0,1,1,"VA TE FAIRE FOUTRE

FASCISTE. Laisse ton racisme en dehors de l'article de Jonathon Swift."
32ec63b223da0e63,"Go worship your jewish god, sub-human.",1,0,0,0,1,1,"Va adorer ton dieu juif, sous-homme."
dc33313e15a7c1dc,"An indefinite block is appropriate, even for a minor infraction, if you show know signs of discontinuing.  —   (talk)",0,0,0,0,0,0,"Un blocage indéfini est approprié, même pour une infraction mineure, si tu ne montres aucun signe d'arrêter."
b6706664110874e2,Sitush is an asshole...die you dog,1,0,1,1,1,0,"Sitush est un connard...meurs, espèce de chien."
515f2de85cea1f00,or else I WOULD DESTROY YOU!!!!!,1,0,0,1,0,0,ou je te DÉTRUIS !!!!
ee656bf9963aa9f5,"""yo, fuck you """"amigo"""". just settlin a score with a faggot you bean picker.""",1,0,1,0,1,1,"""Yo, va te faire foutre, ""amigo"". Je suis juste en train de régler un compte avec un pédé, espèce de ramasseur de haricots."""
e8b043b74dc9c4a7,"""

 == deflem said """"fuck you Wikipedia"""" ==

 

""",1,1,1,0,0,0,"""Va te faire foutre, Wikipédia."""
abf3691a5d222675,Shit nigga WTF CHILL DEM BITCHES DOG!!!!,1,0,1,0,1,1,"Putain, mec, c’est quoi ce bordel ? Calme-toi, ces pétasses !"
8157a0db7a44a9e5,YOUR A FUCKING FAGGOT YOU INTERNET THUG GET OFF FEDERLINES NUTS,1,0,1,0,1,1,"TU ES UN PUTAIN DE PD, ESPÈCE DE BŒUF D'INTERNET, REDESCENDS DES COUILLES DE FEDERLINE."
b818ef67710c8056,"Voice 
Shouldnt it be noted that he has a very powerful voice?",0,0,0,0,0,0,"Voix  
Ne devrait-on pas noter qu'il a une voix très puissante ?"
6ae73417bb0c7b61,"LOL GUESS WHAT 

YOUR A FAGGOT.",1,1,1,0,1,0,"MDR DEVINE QUOI 

TU ES UN PD."
fd1c1073dde0c281,", 1 September 2005 (UTC)

p.s.  I think your name is stupid.  That's my POV, and you can cram it in your anus. 05:21",1,0,1,0,1,0,"p.s. Je trouve que ton nom est stupid. C'est mon point de vue, et tu peux te le foutre dans le cul."
cff2b456e5059b47,"Web 

Is this her own website? 113.22.84.65",0,0,0,0,0,0,"Web

Est-ce son propre site web ? 113.22.84.65"
2070487ff57ae9ef,I'm also a huge cunt!   talk,1,0,1,0,0,0,Je suis aussi une sacrée connasse ! Parle.
ad08472fffe0127d,"Don't touch my edits, mothafucka. You're just angry cos ur poem sucks.",1,0,1,0,1,0,"Ne touche pas à mes modifications, espèce de connard. T'es juste vexé parce que ton poème est nul."
810c68810cb773d3,"killamanjario 

shut the fcuk up cracka",1,1,1,0,1,0,"ferme ta putain de gueule, cracks."
c81e3c4002cad452,"== fuck you 
I hope you die motherfucker",1,1,1,1,1,0,"Va te faire foutre, j'espère que tu crèves, espèce de fils de pute."
52d6c13b7bcee6d6,I hate u you. Your shit on a banana,1,0,1,0,1,0,Je te déteste. Tu es une merde sur une banane.
5237c58f8f2736a1,Get out my talk page you smelling wog!,1,0,1,0,1,0,"Sortez de ma page de discussion, espèce de sous-homme !"
98e9079a08691f36,"Is it true? 

I had heard you like to suck cock.  Is it true?",1,0,1,0,1,0,"Est-ce vrai ? 

J'avais entendu dire que tu aimais sucer des bites. C'est vrai ?"
78f93bb073d69af1,put on block for being a Pagan,1,0,0,0,0,0,bloqué pour être un païen
705a5e4f12d17cad,"Why is your wiener so small? 

It is because you are Asian?",0,0,0,0,0,1,Pourquoi est-ce que ta bite est si petite ? C'est parce que tu es asiatique ?
8e0e378ff4109b36,"Ed Poor ain't no stinkin' monkey!! 

User:Ed Poor ain't no stinkin' monkey!",1,0,0,0,1,0,Ed Poor n'est pas un sale singe !!
94292737f0b8f612,bring cock close enough to suck it,1,1,1,0,0,0,apporte ta bite assez près pour que je puisse la sucer
18736dafe129bfe4,Jimbo Wales is a gay little fucker,1,0,1,0,1,1,Jimbo Wales est un petit enfoiré de pédé.
65bb3db5198fe46e,"fag 

you fucking suck. people need to know the true meaning of thumbing",1,1,1,0,1,0,"pédé

tu es vraiment nul. Les gens doivent connaître la vraie signification de ""faire un pouce""."
762cd552d5a2f9f2,"Okey i fixed the article to be more realistic, i am waiting feedback from others
Waffa",0,0,0,0,0,0,"D'accord, j'ai corrigé l'article pour qu'il soit plus réaliste, j'attends les retours des autres.  
Waffa"
eca71b12782e19dd,"SHUT yOUR bUTT 

Thats right, i siad it. I hate yuo and i wish yuo wood die.",1,0,1,1,0,0,"FERME TA GUEULE

C'est ça, je l'ai dit. Je te déteste et je souhaite que tu crèves."
a07539c160ce57e5,"How could the capital of Israel not be part of Israel, you fucking brainwashed Arab dumbass.",1,1,1,0,1,1,"Comment la capitale d'Israël pourrait-elle ne pas faire partie d'Israël, espèce de débile arabe brainwashé."
7169c1b94061458a,"I Hate You

And I hope you die in a fire. 128.61.128.159",1,0,0,1,1,0,"Je te déteste 

Et j'espère que tu brûles dans un feu."
